seed,op,a,b,k,ok,got,want
20,multiply,7,3,21,1,21,21
20,multiply,7,4,28,1,28,28
20,multiply,7,5,35,1,35,35
20,multiply,7,6,42,1,42,42
20,multiply,7,7,49,1,49,49
20,multiply,7,8,56,1,56,56
20,multiply,7,9,63,1,63,63
20,multiply,8,1,8,1,8,8
20,multiply,8,2,16,1,16,16
20,multiply,8,3,24,1,24,24
20,multiply,8,4,32,1,32,32
20,multiply,8,5,40,1,40,40
20,multiply,8,6,48,1,48,48
20,multiply,8,7,56,1,56,56
20,multiply,8,8,64,1,64,64
20,multiply,8,9,72,1,72,72
20,multiply,9,1,9,1,9,9
20,multiply,9,2,18,1,18,18
20,multiply,9,3,27,1,27,27
20,multiply,9,4,36,1,36,36
20,multiply,9,5,45,1,45,45
20,multiply,9,6,54,1,54,54
20,multiply,9,7,63,1,63,63
20,multiply,9,8,72,1,72,72
20,multiply,9,9,81,1,81,81
20,divide,1,1,1,1,1,1
20,divide,1,2,0,1,0,0
20,divide,1,3,0,1,0,0
20,divide,1,4,0,1,0,0
20,divide,1,5,0,1,0,0
20,divide,1,6,0,1,0,0
20,divide,1,7,0,1,0,0
20,divide,1,8,0,1,0,0
20,divide,1,9,0,1,0,0
20,divide,2,1,2,1,2,2
20,divide,2,2,2,1,1,1
20,divide,2,3,0,1,0,0
20,divide,2,4,0,1,0,0
20,divide,2,5,0,1,0,0
20,divide,2,6,0,1,0,0
20,divide,2,7,0,1,0,0
20,divide,2,8,0,1,0,0
20,divide,2,9,0,1,0,0
20,divide,3,1,3,1,3,3
20,divide,3,2,2,1,1,1
20,divide,3,3,3,1,1,1
20,divide,3,4,0,1,0,0
20,divide,3,5,0,1,0,0
20,divide,3,6,0,1,0,0
20,divide,3,7,0,1,0,0
20,divide,3,8,0,1,0,0
20,divide,3,9,0,1,0,0
20,divide,4,1,4,1,4,4
20,divide,4,2,4,1,2,2
20,divide,4,3,3,1,1,1
20,divide,4,4,4,1,1,1
20,divide,4,5,0,1,0,0
20,divide,4,6,0,1,0,0
20,divide,4,7,0,1,0,0
20,divide,4,8,0,1,0,0
20,divide,4,9,0,1,0,0
20,divide,5,1,5,1,5,5
20,divide,5,2,4,1,2,2
20,divide,5,3,3,1,1,1
20,divide,5,4,4,1,1,1
20,divide,5,5,5,1,1,1
20,divide,5,6,0,1,0,0
20,divide,5,7,0,1,0,0
20,divide,5,8,0,1,0,0
20,divide,5,9,0,1,0,0
20,divide,6,1,6,1,6,6
20,divide,6,2,6,1,3,3
20,divide,6,3,6,1,2,2
20,divide,6,4,4,1,1,1
20,divide,6,5,5,1,1,1
20,divide,6,6,6,1,1,1
20,divide,6,7,0,1,0,0
20,divide,6,8,0,1,0,0
20,divide,6,9,0,1,0,0
20,divide,7,1,7,1,7,7
20,divide,7,2,6,1,3,3
20,divide,7,3,6,1,2,2
20,divide,7,4,4,1,1,1
20,divide,7,5,5,1,1,1
20,divide,7,6,6,1,1,1
20,divide,7,7,7,1,1,1
20,divide,7,8,0,1,0,0
20,divide,7,9,0,1,0,0
20,divide,8,1,8,1,8,8
20,divide,8,2,8,1,4,4
20,divide,8,3,6,1,2,2
20,divide,8,4,8,1,2,2
20,divide,8,5,5,1,1,1
20,divide,8,6,6,1,1,1
20,divide,8,7,7,1,1,1
20,divide,8,8,8,1,1,1
20,divide,8,9,0,1,0,0
20,divide,9,1,9,1,9,9
20,divide,9,2,8,1,4,4
20,divide,9,3,9,1,3,3
20,divide,9,4,8,1,2,2
20,divide,9,5,5,1,1,1
20,divide,9,6,6,1,1,1
20,divide,9,7,7,1,1,1
20,divide,9,8,8,1,1,1
20,divide,9,9,9,1,1,1
24,add,1,1,1,1,2,2
24,add,1,2,2,1,3,3
24,add,1,3,3,1,4,4
24,add,1,4,4,1,5,5
24,add,1,5,5,1,6,6
24,add,1,6,6,1,7,7
24,add,1,7,7,1,8,8
24,add,1,8,8,1,9,9
24,add,1,9,9,1,10,10
24,add,2,1,1,1,3,3
24,add,2,2,2,1,4,4
24,add,2,3,3,1,5,5
24,add,2,4,4,1,6,6
24,add,2,5,5,1,7,7
24,add,2,6,6,1,8,8
24,add,2,7,7,1,9,9
24,add,2,8,8,1,10,10
24,add,2,9,9,1,11,11
24,add,3,1,1,1,4,4
24,add,3,2,2,1,5,5
24,add,3,3,3,1,6,6
24,add,3,4,4,1,7,7
24,add,3,5,5,1,8,8
24,add,3,6,6,1,9,9
24,add,3,7,7,1,10,10
24,add,3,8,8,1,11,11
24,add,3,9,9,1,12,12
24,add,4,1,1,1,5,5
24,add,4,2,2,1,6,6
24,add,4,3,3,1,7,7
24,add,4,4,4,1,8,8
24,add,4,5,5,1,9,9
24,add,4,6,6,1,10,10
24,add,4,7,7,1,11,11
24,add,4,8,8,1,12,12
24,add,4,9,9,1,13,13
24,add,5,1,1,1,6,6
24,add,5,2,2,1,7,7
24,add,5,3,3,1,8,8
24,add,5,4,4,1,9,9
24,add,5,5,5,1,10,10
24,add,5,6,6,1,11,11
24,add,5,7,7,1,12,12
24,add,5,8,8,1,13,13
24,add,5,9,9,1,14,14
24,add,6,1,1,1,7,7
24,add,6,2,2,1,8,8
24,add,6,3,3,1,9,9
24,add,6,4,4,1,10,10
24,add,6,5,5,1,11,11
24,add,6,6,6,1,12,12
24,add,6,7,7,1,13,13
24,add,6,8,8,1,14,14
24,add,6,9,9,1,15,15
24,add,7,1,1,1,8,8
24,add,7,2,2,1,9,9
24,add,7,3,3,1,10,10
24,add,7,4,4,1,11,11
24,add,7,5,5,1,12,12
24,add,7,6,6,1,13,13
24,add,7,7,7,1,14,14
24,add,7,8,8,1,15,15
24,add,7,9,9,1,16,16
24,add,8,1,1,1,9,9
24,add,8,2,2,1,10,10
24,add,8,3,3,1,11,11
24,add,8,4,4,1,12,12
24,add,8,5,5,1,13,13
24,add,8,6,6,1,14,14
24,add,8,7,7,1,15,15
24,add,8,8,8,1,16,16
24,add,8,9,9,1,17,17
24,add,9,1,1,1,10,10
24,add,9,2,2,1,11,11
24,add,9,3,3,1,12,12
24,add,9,4,4,1,13,13
24,add,9,5,5,1,14,14
24,add,9,6,6,1,15,15
24,add,9,7,7,1,16,16
24,add,9,8,8,1,17,17
24,add,9,9,9,1,18,18
24,subtract,1,1,1,1,0,0
24,subtract,1,2,2,1,0,0
24,subtract,1,3,3,1,0,0
24,subtract,1,4,4,1,0,0
24,subtract,1,5,5,1,0,0
24,subtract,1,6,6,1,0,0
24,subtract,1,7,7,1,0,0
24,subtract,1,8,8,1,0,0
24,subtract,1,9,9,1,0,0
24,subtract,2,1,1,1,1,1
24,subtract,2,2,2,1,0,0
24,subtract,2,3,3,1,0,0
24,subtract,2,4,4,1,0,0
24,subtract,2,5,5,1,0,0
24,subtract,2,6,6,1,0,0
24,subtract,2,7,7,1,0,0
24,subtract,2,8,8,1,0,0
24,subtract,2,9,9,1,0,0
24,subtract,3,1,1,1,2,2
24,subtract,3,2,2,1,1,1
24,subtract,3,3,3,1,0,0
24,subtract,3,4,4,1,0,0
24,subtract,3,5,5,1,0,0
24,subtract,3,6,6,1,0,0
24,subtract,3,7,7,1,0,0
24,subtract,3,8,8,1,0,0
24,subtract,3,9,9,1,0,0
24,subtract,4,1,1,1,3,3
24,subtract,4,2,2,1,2,2
24,subtract,4,3,3,1,1,1
24,subtract,4,4,4,1,0,0
24,subtract,4,5,5,1,0,0
24,subtract,4,6,6,1,0,0
24,subtract,4,7,7,1,0,0
24,subtract,4,8,8,1,0,0
24,subtract,4,9,9,1,0,0
24,subtract,5,1,1,1,4,4
24,subtract,5,2,2,1,3,3
24,subtract,5,3,3,1,2,2
24,subtract,5,4,4,1,1,1
24,subtract,5,5,5,1,0,0
24,subtract,5,6,6,1,0,0
24,subtract,5,7,7,1,0,0
24,subtract,5,8,8,1,0,0
24,subtract,5,9,9,1,0,0
24,subtract,6,1,1,1,5,5
24,subtract,6,2,2,1,4,4
24,subtract,6,3,3,1,3,3
24,subtract,6,4,4,1,2,2
24,subtract,6,5,5,1,1,1
24,subtract,6,6,6,1,0,0
24,subtract,6,7,7,1,0,0
24,subtract,6,8,8,1,0,0
24,subtract,6,9,9,1,0,0
24,subtract,7,1,1,1,6,6
24,subtract,7,2,2,1,5,5
24,subtract,7,3,3,1,4,4
24,subtract,7,4,4,1,3,3
24,subtract,7,5,5,1,2,2
24,subtract,7,6,6,1,1,1
24,subtract,7,7,7,1,0,0
24,subtract,7,8,8,1,0,0
24,subtract,7,9,9,1,0,0
24,subtract,8,1,1,1,7,7
24,subtract,8,2,2,1,6,6
24,subtract,8,3,3,1,5,5
24,subtract,8,4,4,1,4,4
24,subtract,8,5,5,1,3,3
24,subtract,8,6,6,1,2,2
24,subtract,8,7,7,1,1,1
24,subtract,8,8,8,1,0,0
24,subtract,8,9,9,1,0,0
24,subtract,9,1,1,1,8,8
24,subtract,9,2,2,1,7,7
24,subtract,9,3,3,1,6,6
24,subtract,9,4,4,1,5,5
24,subtract,9,5,5,1,4,4
24,subtract,9,6,6,1,3,3
24,subtract,9,7,7,1,2,2
24,subtract,9,8,8,1,1,1
24,subtract,9,9,9,1,0,0
24,multiply,1,1,1,1,1,1
24,multiply,1,2,2,1,2,2
24,multiply,1,3,3,1,3,3
24,multiply,1,4,4,1,4,4
24,multiply,1,5,5,1,5,5
24,multiply,1,6,6,1,6,6
24,multiply,1,7,7,1,7,7
24,multiply,1,8,8,1,8,8
24,multiply,1,9,9,1,9,9
24,multiply,2,1,2,1,2,2
24,multiply,2,2,4,1,4,4
24,multiply,2,3,6,1,6,6
24,multiply,2,4,8,1,8,8
24,multiply,2,5,10,1,10,10
24,multiply,2,6,12,1,12,12
24,multiply,2,7,14,1,14,14
24,multiply,2,8,16,1,16,16
24,multiply,2,9,18,1,18,18
24,multiply,3,1,3,1,3,3
24,multiply,3,2,6,1,6,6
24,multiply,3,3,9,1,9,9
24,multiply,3,4,12,1,12,12
24,multiply,3,5,15,1,15,15
24,multiply,3,6,18,1,18,18
24,multiply,3,7,21,1,21,21
24,multiply,3,8,24,1,24,24
24,multiply,3,9,27,1,27,27
24,multiply,4,1,4,1,4,4
24,multiply,4,2,8,1,8,8
24,multiply,4,3,12,1,12,12
24,multiply,4,4,16,1,16,16
24,multiply,4,5,20,1,20,20
24,multiply,4,6,24,1,24,24
24,multiply,4,7,28,1,28,28
24,multiply,4,8,32,1,32,32
24,multiply,4,9,36,1,36,36
24,multiply,5,1,5,1,5,5
24,multiply,5,2,10,1,10,10
24,multiply,5,3,15,1,15,15
24,multiply,5,4,20,1,20,20
24,multiply,5,5,25,1,25,25
24,multiply,5,6,30,1,30,30
24,multiply,5,7,35,1,35,35
24,multiply,5,8,40,1,40,40
24,multiply,5,9,45,1,45,45
24,multiply,6,1,6,1,6,6
24,multiply,6,2,12,1,12,12
24,multiply,6,3,18,1,18,18
24,multiply,6,4,24,1,24,24
24,multiply,6,5,30,1,30,30
24,multiply,6,6,36,1,36,36
24,multiply,6,7,42,1,42,42
24,multiply,6,8,48,1,48,48
24,multiply,6,9,54,1,54,54
24,multiply,7,1,7,1,7,7
24,multiply,7,2,14,1,14,14
24,multiply,7,3,21,1,21,21
24,multiply,7,4,28,1,28,28
24,multiply,7,5,35,1,35,35
24,multiply,7,6,42,1,42,42
24,multiply,7,7,49,1,49,49
24,multiply,7,8,56,1,56,56
24,multiply,7,9,63,1,63,63
24,multiply,8,1,8,1,8,8
24,multiply,8,2,16,1,16,16
24,multiply,8,3,24,1,24,24
24,multiply,8,4,32,1,32,32
24,multiply,8,5,40,1,40,40
24,multiply,8,6,48,1,48,48
24,multiply,8,7,56,1,56,56
24,multiply,8,8,64,1,64,64
24,multiply,8,9,72,1,72,72
24,multiply,9,1,9,1,9,9
24,multiply,9,2,18,1,18,18
24,multiply,9,3,27,1,27,27
24,multiply,9,4,36,1,36,36
24,multiply,9,5,45,1,45,45
24,multiply,9,6,54,1,54,54
24,multiply,9,7,63,1,63,63
24,multiply,9,8,72,1,72,72
24,multiply,9,9,81,1,81,81
24,divide,1,1,1,1,1,1
24,divide,1,2,0,1,0,0
24,divide,1,3,0,1,0,0
24,divide,1,4,0,1,0,0
24,divide,1,5,0,1,0,0
24,divide,1,6,0,1,0,0
24,divide,1,7,0,1,0,0
24,divide,1,8,0,1,0,0
24,divide,1,9,0,1,0,0
24,divide,2,1,2,1,2,2
24,divide,2,2,2,1,1,1
24,divide,2,3,0,1,0,0
24,divide,2,4,0,1,0,0
24,divide,2,5,0,1,0,0
24,divide,2,6,0,1,0,0
24,divide,2,7,0,1,0,0
24,divide,2,8,0,1,0,0
24,divide,2,9,0,1,0,0
24,divide,3,1,3,1,3,3
24,divide,3,2,2,1,1,1
24,divide,3,3,3,1,1,1
24,divide,3,4,0,1,0,0
24,divide,3,5,0,1,0,0
24,divide,3,6,0,1,0,0
24,divide,3,7,0,1,0,0
24,divide,3,8,0,1,0,0
24,divide,3,9,0,1,0,0
24,divide,4,1,4,1,4,4
24,divide,4,2,4,1,2,2
24,divide,4,3,3,1,1,1
24,divide,4,4,4,1,1,1
24,divide,4,5,0,1,0,0
24,divide,4,6,0,1,0,0
24,divide,4,7,0,1,0,0
24,divide,4,8,0,1,0,0
24,divide,4,9,0,1,0,0
24,divide,5,1,5,1,5,5
24,divide,5,2,4,1,2,2
24,divide,5,3,3,1,1,1
24,divide,5,4,4,1,1,1
24,divide,5,5,5,1,1,1
24,divide,5,6,0,1,0,0
24,divide,5,7,0,1,0,0
24,divide,5,8,0,1,0,0
24,divide,5,9,0,1,0,0
24,divide,6,1,6,1,6,6
24,divide,6,2,6,1,3,3
24,divide,6,3,6,1,2,2
24,divide,6,4,4,1,1,1
24,divide,6,5,5,1,1,1
24,divide,6,6,6,1,1,1
24,divide,6,7,0,1,0,0
24,divide,6,8,0,1,0,0
24,divide,6,9,0,1,0,0
24,divide,7,1,7,1,7,7
24,divide,7,2,6,1,3,3
24,divide,7,3,6,1,2,2
24,divide,7,4,4,1,1,1
24,divide,7,5,5,1,1,1
24,divide,7,6,6,1,1,1
24,divide,7,7,7,1,1,1
24,divide,7,8,0,1,0,0
24,divide,7,9,0,1,0,0
24,divide,8,1,8,1,8,8
24,divide,8,2,8,1,4,4
24,divide,8,3,6,1,2,2
24,divide,8,4,8,1,2,2
24,divide,8,5,5,1,1,1
24,divide,8,6,6,1,1,1
24,divide,8,7,7,1,1,1
24,divide,8,8,8,1,1,1
24,divide,8,9,0,1,0,0
24,divide,9,1,9,1,9,9
24,divide,9,2,8,1,4,4
24,divide,9,3,9,1,3,3
24,divide,9,4,8,1,2,2
24,divide,9,5,5,1,1,1
24,divide,9,6,6,1,1,1
24,divide,9,7,7,1,1,1
24,divide,9,8,8,1,1,1
24,divide,9,9,9,1,1,1
32,add,1,1,1,1,2,2
32,add,1,2,2,1,3,3
32,add,1,3,3,1,4,4
32,add,1,4,4,1,5,5
32,add,1,5,5,1,6,6
32,add,1,6,6,1,7,7
32,add,1,7,7,1,8,8
32,add,1,8,8,1,9,9
32,add,1,9,9,1,10,10
32,add,2,1,1,1,3,3
32,add,2,2,2,1,4,4
32,add,2,3,3,1,5,5
32,add,2,4,4,1,6,6
32,add,2,5,5,1,7,7
32,add,2,6,6,1,8,8
32,add,2,7,7,1,9,9
32,add,2,8,8,1,10,10
32,add,2,9,9,1,11,11
32,add,3,1,1,1,4,4
32,add,3,2,2,1,5,5
32,add,3,3,3,1,6,6
32,add,3,4,4,1,7,7
32,add,3,5,5,1,8,8
32,add,3,6,6,1,9,9
32,add,3,7,7,1,10,10
32,add,3,8,8,1,11,11
32,add,3,9,9,1,12,12
32,add,4,1,1,1,5,5
32,add,4,2,2,1,6,6
32,add,4,3,3,1,7,7
32,add,4,4,4,1,8,8
32,add,4,5,5,1,9,9
32,add,4,6,6,1,10,10
32,add,4,7,7,1,11,11
32,add,4,8,8,1,12,12
32,add,4,9,9,1,13,13
32,add,5,1,1,1,6,6
32,add,5,2,2,1,7,7
32,add,5,3,3,1,8,8
32,add,5,4,4,1,9,9
32,add,5,5,5,1,10,10
32,add,5,6,6,1,11,11
32,add,5,7,7,1,12,12
32,add,5,8,8,1,13,13
32,add,5,9,9,1,14,14
32,add,6,1,1,1,7,7
32,add,6,2,2,1,8,8
32,add,6,3,3,1,9,9
32,add,6,4,4,1,10,10
32,add,6,5,5,1,11,11
32,add,6,6,6,1,12,12
32,add,6,7,7,1,13,13
32,add,6,8,8,1,14,14
32,add,6,9,9,1,15,15
32,add,7,1,1,1,8,8
32,add,7,2,2,1,9,9
32,add,7,3,3,1,10,10
32,add,7,4,4,1,11,11
32,add,7,5,5,1,12,12
32,add,7,6,6,1,13,13
32,add,7,7,7,1,14,14
32,add,7,8,8,1,15,15
32,add,7,9,9,1,16,16
32,add,8,1,1,1,9,9
32,add,8,2,2,1,10,10
32,add,8,3,3,1,11,11
32,add,8,4,4,1,12,12
32,add,8,5,5,1,13,13
32,add,8,6,6,1,14,14
32,add,8,7,7,1,15,15
32,add,8,8,8,1,16,16
32,add,8,9,9,1,17,17
32,add,9,1,1,1,10,10
32,add,9,2,2,1,11,11
32,add,9,3,3,1,12,12
32,add,9,4,4,1,13,13
32,add,9,5,5,1,14,14
32,add,9,6,6,1,15,15
32,add,9,7,7,1,16,16
32,add,9,8,8,1,17,17
32,add,9,9,9,1,18,18
32,subtract,1,1,1,1,0,0
32,subtract,1,2,2,1,0,0
32,subtract,1,3,3,1,0,0
32,subtract,1,4,4,1,0,0
32,subtract,1,5,5,1,0,0
32,subtract,1,6,6,1,0,0
32,subtract,1,7,7,1,0,0
32,subtract,1,8,8,1,0,0
32,subtract,1,9,9,1,0,0
32,subtract,2,1,1,1,1,1
32,subtract,2,2,2,1,0,0
32,subtract,2,3,3,1,0,0
32,subtract,2,4,4,1,0,0
32,subtract,2,5,5,1,0,0
32,subtract,2,6,6,1,0,0
32,subtract,2,7,7,1,0,0
32,subtract,2,8,8,1,0,0
32,subtract,2,9,9,1,0,0
32,subtract,3,1,1,1,2,2
32,subtract,3,2,2,1,1,1
32,subtract,3,3,3,1,0,0
32,subtract,3,4,4,1,0,0
32,subtract,3,5,5,1,0,0
32,subtract,3,6,6,1,0,0
32,subtract,3,7,7,1,0,0
32,subtract,3,8,8,1,0,0
32,subtract,3,9,9,1,0,0
32,subtract,4,1,1,1,3,3
32,subtract,4,2,2,1,2,2
32,subtract,4,3,3,1,1,1
32,subtract,4,4,4,1,0,0
32,subtract,4,5,5,1,0,0
32,subtract,4,6,6,1,0,0
32,subtract,4,7,7,1,0,0
32,subtract,4,8,8,1,0,0
32,subtract,4,9,9,1,0,0
32,subtract,5,1,1,1,4,4
32,subtract,5,2,2,1,3,3
32,subtract,5,3,3,1,2,2
32,subtract,5,4,4,1,1,1
32,subtract,5,5,5,1,0,0
32,subtract,5,6,6,1,0,0
32,subtract,5,7,7,1,0,0
32,subtract,5,8,8,1,0,0
32,subtract,5,9,9,1,0,0
32,subtract,6,1,1,1,5,5
32,subtract,6,2,2,1,4,4
32,subtract,6,3,3,1,3,3
32,subtract,6,4,4,1,2,2
32,subtract,6,5,5,1,1,1
32,subtract,6,6,6,1,0,0
32,subtract,6,7,7,1,0,0
32,subtract,6,8,8,1,0,0
32,subtract,6,9,9,1,0,0
32,subtract,7,1,1,1,6,6
32,subtract,7,2,2,1,5,5
32,subtract,7,3,3,1,4,4
32,subtract,7,4,4,1,3,3
32,subtract,7,5,5,1,2,2
32,subtract,7,6,6,1,1,1
32,subtract,7,7,7,1,0,0
32,subtract,7,8,8,1,0,0
32,subtract,7,9,9,1,0,0
32,subtract,8,1,1,1,7,7
32,subtract,8,2,2,1,6,6
32,subtract,8,3,3,1,5,5
32,subtract,8,4,4,1,4,4
32,subtract,8,5,5,1,3,3
32,subtract,8,6,6,1,2,2
32,subtract,8,7,7,1,1,1
32,subtract,8,8,8,1,0,0
32,subtract,8,9,9,1,0,0
32,subtract,9,1,1,1,8,8
32,subtract,9,2,2,1,7,7
32,subtract,9,3,3,1,6,6
32,subtract,9,4,4,1,5,5
32,subtract,9,5,5,1,4,4
32,subtract,9,6,6,1,3,3
32,subtract,9,7,7,1,2,2
32,subtract,9,8,8,1,1,1
32,subtract,9,9,9,1,0,0
32,multiply,1,1,1,1,1,1
32,multiply,1,2,2,1,2,2
32,multiply,1,3,3,1,3,3
32,multiply,1,4,4,1,4,4
32,multiply,1,5,5,1,5,5
32,multiply,1,6,6,1,6,6
32,multiply,1,7,7,1,7,7
32,multiply,1,8,8,1,8,8
32,multiply,1,9,9,1,9,9
32,multiply,2,1,2,1,2,2
32,multiply,2,2,4,1,4,4
32,multiply,2,3,6,1,6,6
32,multiply,2,4,8,1,8,8
32,multiply,2,5,10,1,10,10
32,multiply,2,6,12,1,12,12
32,multiply,2,7,14,1,14,14
32,multiply,2,8,16,1,16,16
32,multiply,2,9,18,1,18,18
32,multiply,3,1,3,1,3,3
32,multiply,3,2,6,1,6,6
32,multiply,3,3,9,1,9,9
32,multiply,3,4,12,1,12,12
32,multiply,3,5,15,1,15,15
32,multiply,3,6,18,1,18,18
32,multiply,3,7,21,1,21,21
32,multiply,3,8,24,1,24,24
32,multiply,3,9,27,1,27,27
32,multiply,4,1,4,1,4,4
32,multiply,4,2,8,1,8,8
32,multiply,4,3,12,1,12,12
32,multiply,4,4,16,1,16,16
32,multiply,4,5,20,1,20,20
32,multiply,4,6,24,1,24,24
32,multiply,4,7,28,1,28,28
32,multiply,4,8,32,1,32,32
32,multiply,4,9,36,1,36,36
32,multiply,5,1,5,1,5,5
32,multiply,5,2,10,1,10,10
32,multiply,5,3,15,1,15,15
32,multiply,5,4,20,1,20,20
32,multiply,5,5,25,1,25,25
32,multiply,5,6,30,1,30,30
32,multiply,5,7,35,1,35,35
32,multiply,5,8,40,1,40,40
32,multiply,5,9,45,1,45,45
32,multiply,6,1,6,1,6,6
32,multiply,6,2,12,1,12,12
32,multiply,6,3,18,1,18,18
32,multiply,6,4,24,1,24,24
32,multiply,6,5,30,1,30,30
32,multiply,6,6,36,1,36,36
32,multiply,6,7,42,1,42,42
32,multiply,6,8,48,1,48,48
32,multiply,6,9,54,1,54,54
32,multiply,7,1,7,1,7,7
32,multiply,7,2,14,1,14,14
32,multiply,7,3,21,1,21,21
32,multiply,7,4,28,1,28,28
32,multiply,7,5,35,1,35,35
32,multiply,7,6,42,1,42,42
32,multiply,7,7,49,1,49,49
32,multiply,7,8,56,1,56,56
32,multiply,7,9,63,1,63,63
32,multiply,8,1,8,1,8,8
32,multiply,8,2,16,1,16,16
32,multiply,8,3,24,1,24,24
32,multiply,8,4,32,1,32,32
32,multiply,8,5,40,1,40,40
32,multiply,8,6,48,1,48,48
32,multiply,8,7,56,1,56,56
32,multiply,8,8,64,1,64,64
32,multiply,8,9,72,1,72,72
32,multiply,9,1,9,1,9,9
32,multiply,9,2,18,1,18,18
32,multiply,9,3,27,1,27,27
32,multiply,9,4,36,1,36,36
32,multiply,9,5,45,1,45,45
32,multiply,9,6,54,1,54,54
32,multiply,9,7,63,1,63,63
32,multiply,9,8,72,1,72,72
32,multiply,9,9,81,1,81,81
32,divide,1,1,1,1,1,1
32,divide,1,2,0,1,0,0
32,divide,1,3,0,1,0,0
32,divide,1,4,0,1,0,0
32,divide,1,5,0,1,0,0
32,divide,1,6,0,1,0,0
32,divide,1,7,0,1,0,0
32,divide,1,8,0,1,0,0
32,divide,1,9,0,1,0,0
32,divide,2,1,2,1,2,2
32,divide,2,2,2,1,1,1
32,divide,2,3,0,1,0,0
32,divide,2,4,0,1,0,0
32,divide,2,5,0,1,0,0
32,divide,2,6,0,1,0,0
32,divide,2,7,0,1,0,0
32,divide,2,8,0,1,0,0
32,divide,2,9,0,1,0,0
32,divide,3,1,3,1,3,3
32,divide,3,2,2,1,1,1
32,divide,3,3,3,1,1,1
32,divide,3,4,0,1,0,0
32,divide,3,5,0,1,0,0
32,divide,3,6,0,1,0,0
32,divide,3,7,0,1,0,0
32,divide,3,8,0,1,0,0
32,divide,3,9,0,1,0,0
32,divide,4,1,4,1,4,4
32,divide,4,2,4,1,2,2
32,divide,4,3,3,1,1,1
32,divide,4,4,4,1,1,1
32,divide,4,5,0,1,0,0
32,divide,4,6,0,1,0,0
32,divide,4,7,0,1,0,0
32,divide,4,8,0,1,0,0
32,divide,4,9,0,1,0,0
32,divide,5,1,5,1,5,5
32,divide,5,2,4,1,2,2
32,divide,5,3,3,1,1,1
32,divide,5,4,4,1,1,1
32,divide,5,5,5,1,1,1
32,divide,5,6,0,1,0,0
32,divide,5,7,0,1,0,0
32,divide,5,8,0,1,0,0
32,divide,5,9,0,1,0,0
32,divide,6,1,6,1,6,6
32,divide,6,2,6,1,3,3
32,divide,6,3,6,1,2,2
32,divide,6,4,4,1,1,1
32,divide,6,5,5,1,1,1
32,divide,6,6,6,1,1,1
32,divide,6,7,0,1,0,0
32,divide,6,8,0,1,0,0
32,divide,6,9,0,1,0,0
32,divide,7,1,7,1,7,7
32,divide,7,2,6,1,3,3
32,divide,7,3,6,1,2,2
32,divide,7,4,4,1,1,1
32,divide,7,5,5,1,1,1
32,divide,7,6,6,1,1,1
32,divide,7,7,7,1,1,1
32,divide,7,8,0,1,0,0
32,divide,7,9,0,1,0,0
32,divide,8,1,8,1,8,8
32,divide,8,2,8,1,4,4
32,divide,8,3,6,1,2,2
32,divide,8,4,8,1,2,2
32,divide,8,5,5,1,1,1
32,divide,8,6,6,1,1,1
32,divide,8,7,7,1,1,1
32,divide,8,8,8,1,1,1
32,divide,8,9,0,1,0,0
32,divide,9,1,9,1,9,9
32,divide,9,2,8,1,4,4
32,divide,9,3,9,1,3,3
32,divide,9,4,8,1,2,2
32,divide,9,5,5,1,1,1
32,divide,9,6,6,1,1,1
32,divide,9,7,7,1,1,1
32,divide,9,8,8,1,1,1
32,divide,9,9,9,1,1,1
42,add,1,1,1,1,2,2
42,add,1,2,2,1,3,3
42,add,1,3,3,1,4,4
42,add,1,4,4,1,5,5
42,add,1,5,5,1,6,6
42,add,1,6,6,1,7,7
42,add,1,7,7,1,8,8
42,add,1,8,8,1,9,9
42,add,1,9,9,1,10,10
42,add,2,1,1,1,3,3
42,add,2,2,2,1,4,4
42,add,2,3,3,1,5,5
42,add,2,4,4,1,6,6
42,add,2,5,5,1,7,7
42,add,2,6,6,1,8,8
42,add,2,7,7,1,9,9
42,add,2,8,8,1,10,10
42,add,2,9,9,1,11,11
42,add,3,1,1,1,4,4
42,add,3,2,2,1,5,5
42,add,3,3,3,1,6,6
42,add,3,4,4,1,7,7
42,add,3,5,5,1,8,8
42,add,3,6,6,1,9,9
42,add,3,7,7,1,10,10
42,add,3,8,8,1,11,11
42,add,3,9,9,1,12,12
42,add,4,1,1,1,5,5
42,add,4,2,2,1,6,6
42,add,4,3,3,1,7,7
42,add,4,4,4,1,8,8
42,add,4,5,5,1,9,9
42,add,4,6,6,1,10,10
42,add,4,7,7,1,11,11
42,add,4,8,8,1,12,12
42,add,4,9,9,1,13,13
42,add,5,1,1,1,6,6
42,add,5,2,2,1,7,7
42,add,5,3,3,1,8,8
42,add,5,4,4,1,9,9
42,add,5,5,5,1,10,10
42,add,5,6,6,1,11,11
42,add,5,7,7,1,12,12
42,add,5,8,8,1,13,13
42,add,5,9,9,1,14,14
42,add,6,1,1,1,7,7
42,add,6,2,2,1,8,8
42,add,6,3,3,1,9,9
42,add,6,4,4,1,10,10
42,add,6,5,5,1,11,11
42,add,6,6,6,1,12,12
42,add,6,7,7,1,13,13
42,add,6,8,8,1,14,14
42,add,6,9,9,1,15,15
42,add,7,1,1,1,8,8
42,add,7,2,2,1,9,9
42,add,7,3,3,1,10,10
42,add,7,4,4,1,11,11
42,add,7,5,5,1,12,12
42,add,7,6,6,1,13,13
42,add,7,7,7,1,14,14
